ID,Country,Specialization,How did you hear about Us,Current_Occupation,What matters most to you in choosing a course,Origin,Source,Do Not Email,Do Not Call,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Purchased
7269,India,Finance Management,,Unemployed,Better Career Prospects,Landing Page Submission,Direct Traffic,No,No,5,1457,1.67,SMS Sent,Yes
7270,India,Marketing Management,Online Search,Unemployed,Better Career Prospects,Landing Page Submission,Google,No,No,3,144,3,Converted to Lead,No
7271,India,,,Unemployed,Better Career Prospects,API,Google,No,No,2,1809,1,Email Opened,Yes
7272,India,,,Unemployed,Better Career Prospects,API,Google,No,No,2,70,2,SMS Sent,No
7273,India,,,Unemployed,Better Career Prospects,API,Google,No,No,2,772,1,SMS Sent,No
7274,India,Finance Management,,Student,Better Career Prospects,Landing Page Submission,Direct Traffic,No,No,7,1762,1.4,Olark Chat Conversation,Yes
7275,,,,,,API,Olark Chat,No,No,0,0,0,Email Opened,No
7276,India,IT Projects Management,,,,Landing Page Submission,Direct Traffic,No,No,6,55,3,Email Opened,No
7277,India,,,,,API,Google,No,No,3,641,1.5,Email Opened,No
7278,,,,,,API,Olark Chat,No,No,0,0,0,Olark Chat Conversation,No
7279,India,International Business,,Unemployed,Better Career Prospects,Landing Page Submission,Direct Traffic,No,No,9,1187,3,Email Link Clicked,No
7280,India,,,Unemployed,Better Career Prospects,API,Organic Search,No,No,3,1195,3,Email Opened,No
7281,India,Media and Advertising,,Unemployed,Better Career Prospects,Landing Page Submission,Organic Search,No,No,3,195,1.5,Email Opened,No
7282,India,Human Resource Management,,Unemployed,Better Career Prospects,Landing Page Submission,Direct Traffic,Yes,No,1,237,1,Email Bounced,No
7283,India,Finance Management,,Unemployed,Better Career Prospects,Landing Page Submission,Direct Traffic,No,No,6,211,6,Email Opened,No
7284,,,,Unemployed,Better Career Prospects,API,Olark Chat,No,No,0,0,0,Email Opened,No
7285,India,Finance Management,,Unemployed,Better Career Prospects,API,Organic Search,No,No,4,104,2,Email Opened,No
7286,India,Hospitality Management,,Working Professional,Better Career Prospects,API,Google,No,No,2,28,2,Email Link Clicked,Yes
7287,India,,,Unemployed,Better Career Prospects,API,Google,No,No,2,23,2,Converted to Lead,No
7288,India,,,Unemployed,Better Career Prospects,API,Google,No,No,3,173,1.5,SMS Sent,No
7289,,Finance Management,,Working Professional,Better Career Prospects,API,Olark Chat,No,No,0,0,0,SMS Sent,Yes
7290,India,Business Administration,Word Of Mouth,Unemployed,Better Career Prospects,Landing Page Submission,Direct Traffic,No,No,2,1153,2,SMS Sent,Yes
7291,India,IT Projects Management,,Unemployed,Better Career Prospects,Landing Page Submission,Direct Traffic,Yes,No,2,207,2,Email Opened,No
7292,India,Operations Management,Student of SomeSchool,Unemployed,Better Career Prospects,Landing Page Submission,Direct Traffic,No,No,4,53,2,SMS Sent,Yes
7293,India,Finance Management,,,,Landing Page Submission,Direct Traffic,No,No,8,698,2,Email Opened,No
7294,India,Retail Management,,,,Landing Page Submission,Organic Search,No,No,6,170,3,Unreachable,No
7295,India,Supply Chain Management,,Unemployed,Better Career Prospects,Landing Page Submission,Direct Traffic,No,No,1,24,1,Converted to Lead,No
7296,United Arab Emirates,IT Projects Management,,,,Landing Page Submission,Direct Traffic,No,No,2,1293,2,Converted to Lead,No
7297,India,Supply Chain Management,,Unemployed,Better Career Prospects,Landing Page Submission,Direct Traffic,No,No,2,227,2,SMS Sent,No
7298,India,Services Excellence,,Working Professional,Better Career Prospects,Landing Page Submission,Direct Traffic,No,No,4,1256,4,SMS Sent,Yes
7299,India,Human Resource Management,,,,Landing Page Submission,Organic Search,Yes,No,7,564,7,SMS Sent,Yes
7300,,,,,,API,Olark Chat,No,No,0,0,0,Olark Chat Conversation,No
7301,India,Retail Management,,,,Landing Page Submission,Direct Traffic,No,No,4,1106,1.33,Olark Chat Conversation,No
7302,India,Business Administration,,Unemployed,Better Career Prospects,Landing Page Submission,Direct Traffic,No,No,7,423,7,SMS Sent,No
7303,,,,Unemployed,Better Career Prospects,Lead Add Form,,Yes,No,,926,,Email Bounced,No
7304,India,,,Unemployed,Better Career Prospects,API,Google,No,No,5,431,1.25,Email Opened,No
7305,India,Retail Management,Online Search,,,API,Olark Chat,No,No,10,947,5,SMS Sent,No
7306,India,Marketing Management,,Unemployed,Better Career Prospects,Landing Page Submission,Direct Traffic,No,No,2,413,2,SMS Sent,No
7307,,,,Unemployed,Better Career Prospects,Lead Add Form,,Yes,No,0,0,0,SMS Sent,Yes
7308,India,Finance Management,Online Search,,,Landing Page Submission,Google,No,No,3,381,3,SMS Sent,Yes
7309,India,Operations Management,Online Search,,,Landing Page Submission,Google,No,No,4,281,2,Email Opened,No
7310,India,IT Projects Management,Student of SomeSchool,,,Landing Page Submission,Direct Traffic,No,No,3,39,3,Converted to Lead,No
7311,India,,,,,API,Google,Yes,No,2,858,2,SMS Sent,No
7312,India,Finance Management,,Unemployed,Better Career Prospects,Landing Page Submission,Direct Traffic,No,No,2,423,2,Email Opened,No
7313,,,,Unemployed,Better Career Prospects,API,Olark Chat,Yes,No,0,0,0,Email Bounced,No
7314,India,Finance Management,Online Search,Unemployed,Better Career Prospects,Landing Page Submission,Google,No,No,4,35,4,Email Opened,No
7315,India,,,Unemployed,Better Career Prospects,API,Direct Traffic,No,No,5,209,5,SMS Sent,Yes
7316,India,Human Resource Management,SMS,Unemployed,Better Career Prospects,Landing Page Submission,Google,Yes,No,4,89,2,Email Bounced,No
7317,India,Supply Chain Management,Advertisements,Unemployed,Better Career Prospects,Landing Page Submission,Google,No,No,3,1141,3,Email Opened,Yes
7318,India,Finance Management,,Unemployed,Better Career Prospects,Landing Page Submission,Direct Traffic,No,No,6,277,2,Page Visited on Website,No
7319,Qatar,Human Resource Management,,Unemployed,Better Career Prospects,Landing Page Submission,Direct Traffic,Yes,No,2,16,2,SMS Sent,No
7320,,,,,,API,Olark Chat,No,No,0,0,0,Email Link Clicked,No
7321,India,Retail Management,,Working Professional,Better Career Prospects,Landing Page Submission,Organic Search,No,No,9,945,3,SMS Sent,Yes
7322,India,Operations Management,,Unemployed,Better Career Prospects,Landing Page Submission,Direct Traffic,No,No,2,65,2,Page Visited on Website,No
7323,India,Human Resource Management,,Unemployed,Better Career Prospects,Landing Page Submission,Direct Traffic,No,No,4,6,4,Email Opened,No
7324,India,,,,,API,Google,No,No,1,478,1,Converted to Lead,No
7325,India,Operations Management,,Working Professional,Better Career Prospects,API,Olark Chat,No,No,3,1083,1.5,SMS Sent,Yes
7326,India,Services Excellence,,Unemployed,Better Career Prospects,Landing Page Submission,Direct Traffic,No,No,7,43,3.5,Email Link Clicked,No
7327,,Healthcare Management,,Student,Better Career Prospects,Lead Add Form,Reference,No,No,0,0,0,Email Opened,Yes
7328,India,IT Projects Management,,Unemployed,Better Career Prospects,Lead Add Form,Welingak Website,No,No,1,967,1,Email Opened,Yes
7329,India,Finance Management,,Unemployed,Better Career Prospects,Landing Page Submission,Organic Search,No,No,3,181,3,SMS Sent,Yes
7330,India,Marketing Management,Student of SomeSchool,Unemployed,Better Career Prospects,Landing Page Submission,Direct Traffic,No,No,5,282,1.67,SMS Sent,Yes
7331,Singapore,,,Unemployed,Better Career Prospects,API,Google,No,No,2,489,1,SMS Sent,No
7332,India,Operations Management,Online Search,Unemployed,Better Career Prospects,Landing Page Submission,Google,No,No,3,358,3,Email Opened,No
7333,India,E-Business,,Unemployed,Better Career Prospects,Landing Page Submission,Direct Traffic,Yes,No,20,56,1.54,Form Submitted on Website,No
7334,India,,,,,API,Google,No,No,6,1270,3,Email Opened,No
7335,India,Human Resource Management,,Working Professional,Better Career Prospects,API,Google,No,No,2,987,1,Email Opened,Yes
7336,India,Finance Management,,,,Landing Page Submission,Direct Traffic,No,No,3,432,1.5,SMS Sent,No
7337,,Hospitality Management,,Unemployed,Better Career Prospects,API,Olark Chat,No,No,0,0,0,Email Opened,Yes
7338,,,,Unemployed,Better Career Prospects,API,Olark Chat,No,No,0,0,0,Olark Chat Conversation,Yes
7339,India,,Word Of Mouth,Unemployed,Better Career Prospects,Landing Page Submission,Google,No,No,1,132,1,Converted to Lead,No
7340,,,,,,API,Olark Chat,No,No,0,0,0,Olark Chat Conversation,No
7341,,,,Unemployed,Better Career Prospects,Lead Add Form,Welingak Website,No,No,0,0,0,Email Opened,Yes
7342,,,,,,API,Olark Chat,No,No,0,0,0,Olark Chat Conversation,No
7343,India,Media and Advertising,,Unemployed,Better Career Prospects,Landing Page Submission,Organic Search,No,No,7,144,7,Page Visited on Website,Yes
7344,India,Supply Chain Management,Student of SomeSchool,Unemployed,Better Career Prospects,Landing Page Submission,Google,Yes,No,17,642,2.13,Page Visited on Website,No
7345,India,Operations Management,,Unemployed,Better Career Prospects,Landing Page Submission,Direct Traffic,No,No,3,979,1.5,SMS Sent,No
7346,India,Operations Management,,,,Landing Page Submission,Organic Search,No,No,4,407,4,Email Link Clicked,No
7347,India,,,Unemployed,Better Career Prospects,API,Google,No,No,4,952,1,SMS Sent,Yes
7348,India,Human Resource Management,Word Of Mouth,Unemployed,Better Career Prospects,Landing Page Submission,Google,No,No,3,1199,3,SMS Sent,Yes
7349,,,,Unemployed,Better Career Prospects,API,Olark Chat,No,No,0,0,0,SMS Sent,No
7350,India,"Banking, Investment And Insurance",,Unemployed,Better Career Prospects,Landing Page Submission,Direct Traffic,No,No,20,1633,2.22,Page Visited on Website,No
7351,India,Human Resource Management,Word Of Mouth,Unemployed,Better Career Prospects,Landing Page Submission,Direct Traffic,No,No,8,106,8,Email Opened,No
7352,India,"Banking, Investment And Insurance",,Unemployed,Better Career Prospects,Landing Page Submission,Direct Traffic,No,No,8,813,4,Email Opened,No
7353,India,,,Unemployed,Better Career Prospects,API,Organic Search,No,No,3,452,3,Email Opened,No
7354,,,,,,API,Olark Chat,No,No,0,0,0,Olark Chat Conversation,No
7355,India,Finance Management,Online Search,,,Landing Page Submission,Google,No,No,3,212,3,SMS Sent,No
7356,India,Marketing Management,Online Search,Unemployed,Better Career Prospects,API,Google,No,No,4,55,2,SMS Sent,No
7357,,Marketing Management,,Unemployed,Better Career Prospects,Lead Add Form,Reference,No,No,0,0,0,Email Opened,Yes
7358,India,Marketing Management,,Unemployed,Better Career Prospects,Landing Page Submission,Direct Traffic,No,No,1,28,1,Converted to Lead,No
7359,India,Travel and Tourism,Advertisements,Unemployed,Better Career Prospects,Landing Page Submission,Google,No,No,4,370,4,Converted to Lead,No
7360,India,Retail Management,,Unemployed,Better Career Prospects,Landing Page Submission,Direct Traffic,Yes,No,3,372,3,SMS Sent,No
7361,,,,,,API,Olark Chat,Yes,No,0,0,0,Email Bounced,No
7362,India,,,Unemployed,Better Career Prospects,API,Organic Search,No,No,2,61,2,SMS Sent,Yes
7363,India,,,Unemployed,Better Career Prospects,API,Direct Traffic,No,No,3,563,3,Olark Chat Conversation,No
7364,,,,,,API,Olark Chat,No,No,0,0,0,Email Opened,No
7365,India,,,,,API,Google,No,No,2,1379,2,SMS Sent,Yes
7366,,,,,,API,Olark Chat,No,No,0,0,0,Email Opened,No
7367,,,,Student,Better Career Prospects,API,Olark Chat,No,No,0,0,0,Olark Chat Conversation,No
7368,India,,,Student,Better Career Prospects,API,Google,No,No,2,69,2,Olark Chat Conversation,No
7369,,,,,,API,Olark Chat,No,No,0,0,0,Olark Chat Conversation,No
7370,India,"Banking, Investment And Insurance",,,,Landing Page Submission,Direct Traffic,Yes,No,2,141,2,SMS Sent,No
7371,India,International Business,Online Search,Unemployed,Better Career Prospects,Landing Page Submission,Direct Traffic,No,No,5,149,5,SMS Sent,No
7372,India,IT Projects Management,,Unemployed,Better Career Prospects,Landing Page Submission,Direct Traffic,No,No,7,74,3.5,Email Opened,No
7373,,,,,,API,Olark Chat,No,No,0,0,0,Email Link Clicked,No
7374,India,E-COMMERCE,,Unemployed,Better Career Prospects,Landing Page Submission,Direct Traffic,No,No,5,198,5,Converted to Lead,No
7375,India,Marketing Management,,Unemployed,Better Career Prospects,Landing Page Submission,Organic Search,No,No,7,319,7,SMS Sent,No
7376,India,,,Unemployed,Better Career Prospects,API,Organic Search,No,No,3,306,3,Email Opened,No
7377,India,Human Resource Management,,Unemployed,Better Career Prospects,Landing Page Submission,Direct Traffic,No,No,2,438,2,Email Opened,No
7378,India,,,,,Landing Page Submission,Direct Traffic,No,No,8,139,8,Email Opened,No
7379,India,IT Projects Management,,Unemployed,Better Career Prospects,Landing Page Submission,Direct Traffic,No,No,2,362,2,Email Opened,No
7380,India,Finance Management,,Unemployed,Better Career Prospects,Landing Page Submission,Direct Traffic,No,No,2,389,2,Email Opened,No
7381,,,,,,API,Olark Chat,No,No,0,0,0,Email Opened,No
7382,India,Human Resource Management,,Unemployed,Better Career Prospects,Landing Page Submission,Direct Traffic,No,No,3,471,3,Email Opened,No
7383,India,Human Resource Management,,Unemployed,Better Career Prospects,API,Google,No,No,1,95,1,Converted to Lead,No
7384,,,,Unemployed,Better Career Prospects,API,Olark Chat,No,No,4,358,1.33,Email Opened,No
7385,India,Finance Management,,,,Landing Page Submission,Direct Traffic,No,No,18,488,6,Email Opened,No
7386,India,Supply Chain Management,,Unemployed,Better Career Prospects,Landing Page Submission,Direct Traffic,No,No,1,1385,1,Converted to Lead,Yes
7387,,,,Unemployed,Better Career Prospects,API,Olark Chat,No,No,0,0,0,Olark Chat Conversation,No
7388,India,Human Resource Management,,Unemployed,Better Career Prospects,Landing Page Submission,Direct Traffic,No,No,3,1486,3,Email Opened,Yes
7389,India,Operations Management,,Unemployed,Better Career Prospects,Landing Page Submission,Organic Search,No,No,4,192,4,SMS Sent,No
7390,Switzerland,Supply Chain Management,,,,Landing Page Submission,Direct Traffic,No,No,2,621,2,Email Opened,No
7391,,,,,,API,Olark Chat,No,No,0,0,0,Email Opened,No
7392,,Finance Management,,Unemployed,Better Career Prospects,API,Olark Chat,No,No,0,0,0,Email Opened,Yes
7393,India,Human Resource Management,,Unemployed,Better Career Prospects,API,Organic Search,No,No,13,424,4.33,Email Opened,Yes
7394,India,Human Resource Management,,Unemployed,Better Career Prospects,Landing Page Submission,Direct Traffic,No,No,5,3,5,SMS Sent,No
7395,India,Business Administration,Word Of Mouth,Unemployed,Better Career Prospects,API,Google,No,No,4,158,4,Email Opened,No
7396,,,,Unemployed,Better Career Prospects,API,Olark Chat,No,No,0,0,0,Email Opened,No
7397,India,,,,,API,Organic Search,No,No,6,1519,1.5,SMS Sent,Yes
7398,India,IT Projects Management,,Unemployed,Better Career Prospects,Landing Page Submission,Direct Traffic,No,No,3,372,3,Email Opened,No
7399,India,IT Projects Management,,Unemployed,Better Career Prospects,Landing Page Submission,Direct Traffic,Yes,No,15,77,2.14,Page Visited on Website,No
7400,India,IT Projects Management,,Unemployed,Better Career Prospects,Landing Page Submission,Organic Search,Yes,No,15,239,3.75,Page Visited on Website,No
7401,India,,,,,API,Google,No,No,6,1135,3,Email Opened,No
7402,India,Business Administration,,,,Landing Page Submission,Direct Traffic,Yes,No,3,38,3,SMS Sent,No
7403,,,,Student,Better Career Prospects,API,Olark Chat,No,No,0,0,0,Email Opened,No
7404,,,,Unemployed,Better Career Prospects,API,Olark Chat,No,No,0,0,0,SMS Sent,No
7405,India,,,,,API,Organic Search,No,No,2,1115,2,Email Opened,Yes
7406,India,Marketing Management,,Unemployed,Better Career Prospects,Landing Page Submission,Direct Traffic,No,No,2,134,2,SMS Sent,No
7407,India,,,,,API,Organic Search,No,No,3,1920,1.5,SMS Sent,No
7408,,,,,,API,Olark Chat,No,No,0,0,0,Email Opened,No
7409,United Arab Emirates,Operations Management,,Unemployed,Better Career Prospects,API,Olark Chat,No,No,2,273,2,Email Opened,Yes
7410,India,Finance Management,Student of SomeSchool,Unemployed,Better Career Prospects,Landing Page Submission,Direct Traffic,No,No,5,1290,1.67,Page Visited on Website,Yes
7411,,,,,,API,Olark Chat,No,No,0,0,0,Email Opened,No
7412,,,,,,API,Olark Chat,Yes,No,0,0,0,Email Bounced,No
7413,India,Operations Management,,Working Professional,Better Career Prospects,Landing Page Submission,Direct Traffic,No,No,2,890,2,Email Opened,Yes
7414,India,,,Unemployed,Better Career Prospects,API,Google,No,No,2,291,1,Email Opened,No
7415,,,,Student,Better Career Prospects,API,Olark Chat,No,No,0,0,0,Email Opened,No
7416,India,Operations Management,Online Search,Unemployed,Better Career Prospects,Landing Page Submission,Google,No,No,4,74,4,Email Link Clicked,No
